id,name,image_url,official_artwork,sprite_default,sprite_shiny
632,durant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/632.png
633,deino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/633.png
634,zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/634.png
635,hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/635.png
636,larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/636.png
637,volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/637.png
638,cobalion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/638.png
639,terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/639.png
640,virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/640.png
641,tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/641.png
642,thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/642.png
643,reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/643.png
644,zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/644.png
645,landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/645.png
646,kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646.png
647,keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/647.png
648,meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/648.png
649,genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/649.png
650,chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/650.png
651,quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/651.png
652,chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/652.png
653,fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/653.png
654,braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/654.png
655,delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/655.png
656,froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/656.png
657,frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/657.png
658,greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/658.png
659,bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/659.png
660,diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/660.png
661,fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/661.png
662,fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/662.png
663,talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/663.png
664,scatterbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/664.png
665,spewpa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/665.png
666,vivillon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/666.png
667,litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/667.png
668,pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/668.png
669,flabebe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/669.png
670,floette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/670.png
671,florges,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/671.png
672,skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/672.png
673,gogoat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/673.png
674,pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/674.png
675,pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/675.png
676,furfrou,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/676.png
677,espurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/677.png
678,meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/678.png
679,honedge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/679.png
680,doublade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/680.png
681,aegislash-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/681.png
682,spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/682.png
683,aromatisse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/683.png
684,swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/684.png
685,slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/685.png
686,inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/686.png
687,malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/687.png
688,binacle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/688.png
689,barbaracle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/689.png
690,skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/690.png
691,dragalge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/691.png
692,clauncher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/692.png
693,clawitzer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/693.png
694,helioptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/694.png
695,heliolisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/695.png
696,tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/696.png
697,tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/697.png
698,amaura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/698.png
699,aurorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/699.png
700,sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/700.png
701,hawlucha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/701.png
702,dedenne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/702.png
703,carbink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/703.png
704,goomy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/704.png
705,sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/705.png
